Country,Daylight,Rank,Score,GDP/capita,Health,Freedom,Corruption,Generosity,Year,Social support,Region code,Region,Country code,Gender,Suicide rate,Low suicide rate,High suicide rate,Value,Mean suicide rate,Median suicide rate,Std suicide rate
Somalia,3103.0,76,5.44,0.0,0.11466,0.56778,0.3118,0.27225,2016,,EMR,Eastern Mediterranean,SOM,Both sexes,14.83,6.99,26.64,14.83 [6.99 – 26.64],10.26013351134849,7.48,11.194969511733015
Somalia,3103.0,76,5.44,0.0,0.11466,0.56778,0.3118,0.27225,2016,,EMR,Eastern Mediterranean,SOM,Female,7.2,3.87,12.4,7.2 [3.87 – 12.4],10.26013351134849,7.48,11.194969511733015
Turkey,2333.8,78,5.389,1.16492,0.64718,0.23889,0.12348,0.04707,2016,,EUR,Europe,TUR,Both sexes,2.26,1.66,3.18,2.26 [1.66 – 3.18],10.26013351134849,7.48,11.194969511733015
Turkey,2333.8,78,5.389,1.16492,0.64718,0.23889,0.12348,0.04707,2016,,EUR,Europe,TUR,Female,1.26,0.92,1.67,1.26 [0.92 – 1.67],10.26013351134849,7.48,11.194969511733015
Turkey,2333.8,78,5.389,1.16492,0.64718,0.23889,0.12348,0.04707,2016,,EUR,Europe,TUR,Male,3.37,2.47,4.86,3.37 [2.47 – 4.86],10.26013351134849,7.48,11.194969511733015
Indonesia,2521.65,79,5.314,0.95104,0.49374,0.39237,0.00322,0.56521,2016,,SEAR,South-East Asia,IDN,Both sexes,2.58,1.86,3.48,2.58 [1.86 – 3.48],10.26013351134849,7.48,11.194969511733015
Indonesia,2521.65,79,5.314,0.95104,0.49374,0.39237,0.00322,0.56521,2016,,SEAR,South-East Asia,IDN,Female,1.22,0.94,1.55,1.22 [0.94 – 1.55],10.26013351134849,7.48,11.194969511733015
Indonesia,2521.65,79,5.314,0.95104,0.49374,0.39237,0.00322,0.56521,2016,,SEAR,South-East Asia,IDN,Male,3.98,2.81,5.47,3.98 [2.81 – 5.47],10.26013351134849,7.48,11.194969511733015
Jordan,,80,5.303,0.99673,0.60712,0.36023,0.13297,0.14262,2016,,EMR,Eastern Mediterranean,JOR,Male,2.8,1.9,3.97,2.8 [1.9 – 3.97],10.26013351134849,7.48,11.194969511733015
Jordan,,80,5.303,0.99673,0.60712,0.36023,0.13297,0.14262,2016,,EMR,Eastern Mediterranean,JOR,Both sexes,1.86,1.26,2.63,1.86 [1.26 – 2.63],10.26013351134849,7.48,11.194969511733015
Jordan,,80,5.303,0.99673,0.60712,0.36023,0.13297,0.14262,2016,,EMR,Eastern Mediterranean,JOR,Female,0.91,0.61,1.28,0.91 [0.61 – 1.28],10.26013351134849,7.48,11.194969511733015
Azerbaijan,2207.4,81,5.291,1.12373,0.54504,0.35327,0.17914,0.0564,2016,,EUR,Europe,AZE,Female,1.54,0.94,2.4,1.54 [0.94 – 2.4],10.26013351134849,7.48,11.194969511733015
Azerbaijan,2207.4,81,5.291,1.12373,0.54504,0.35327,0.17914,0.0564,2016,,EUR,Europe,AZE,Male,6.51,3.83,9.91,6.51 [3.83 – 9.91],10.26013351134849,7.48,11.194969511733015
Azerbaijan,2207.4,81,5.291,1.12373,0.54504,0.35327,0.17914,0.0564,2016,,EUR,Europe,AZE,Both sexes,3.92,2.33,6.01,3.92 [2.33 – 6.01],10.26013351134849,7.48,11.194969511733015
Philippines,2103.1,82,5.279,0.81217,0.47036,0.54854,0.11757,0.21674,2016,,WPR,Western Pacific,PHL,Both sexes,2.67,2.0,9.27,2.67 [2 – 9.27],10.26013351134849,7.48,11.194969511733015
Philippines,2103.1,82,5.279,0.81217,0.47036,0.54854,0.11757,0.21674,2016,,WPR,Western Pacific,PHL,Female,1.28,1.03,9.46,1.28 [1.03 – 9.46],10.26013351134849,7.48,11.194969511733015
Philippines,2103.1,82,5.279,0.81217,0.47036,0.54854,0.11757,0.21674,2016,,WPR,Western Pacific,PHL,Male,4.17,3.05,9.36,4.17 [3.05 – 9.36],10.26013351134849,7.48,11.194969511733015
China,2028.58,83,5.245,1.0278,0.73561,0.44012,0.02745,0.04959,2016,,WPR,Western Pacific,CHN,Both sexes,6.99,5.63,8.94,6.99 [5.63 – 8.94],10.26013351134849,7.48,11.194969511733015
China,2028.58,83,5.245,1.0278,0.73561,0.44012,0.02745,0.04959,2016,,WPR,Western Pacific,CHN,Male,8.98,7.08,12.01,8.98 [7.08 – 12.01],10.26013351134849,7.48,11.194969511733015
China,2028.58,83,5.245,1.0278,0.73561,0.44012,0.02745,0.04959,2016,,WPR,Western Pacific,CHN,Female,5.11,4.26,6.04,5.11 [4.26 – 6.04],10.26013351134849,7.48,11.194969511733015
Bhutan,,84,5.196,0.8527,0.49759,0.46074,0.1616,0.48546,2016,,SEAR,South-East Asia,BTN,Female,3.08,1.76,4.97,3.08 [1.76 – 4.97],10.26013351134849,7.48,11.194969511733015
Bhutan,,84,5.196,0.8527,0.49759,0.46074,0.1616,0.48546,2016,,SEAR,South-East Asia,BTN,Male,6.74,3.66,11.51,6.74 [3.66 – 11.51],10.26013351134849,7.48,11.194969511733015
Bhutan,,84,5.196,0.8527,0.49759,0.46074,0.1616,0.48546,2016,,SEAR,South-East Asia,BTN,Both sexes,5.05,2.77,8.47,5.05 [2.77 – 8.47],10.26013351134849,7.48,11.194969511733015
Kyrgyzstan,,85,5.185,0.56044,0.55449,0.40212,0.04762,0.38432,2016,,EUR,Europe,KGZ,Male,15.69,12.96,18.81,15.69 [12.96 – 18.81],10.26013351134849,7.48,11.194969511733015
Kyrgyzstan,,85,5.185,0.56044,0.55449,0.40212,0.04762,0.38432,2016,,EUR,Europe,KGZ,Both sexes,9.58,7.85,11.58,9.58 [7.85 – 11.58],10.26013351134849,7.48,11.194969511733015
Kyrgyzstan,,85,5.185,0.56044,0.55449,0.40212,0.04762,0.38432,2016,,EUR,Europe,KGZ,Female,3.99,3.16,4.98,3.99 [3.16 – 4.98],10.26013351134849,7.48,11.194969511733015
Serbia,2055.0,86,5.177,1.03437,0.6458,0.15718,0.04339,0.20737,2016,,EUR,Europe,SRB,Male,16.47,12.63,21.23,16.47 [12.63 – 21.23],10.26013351134849,7.48,11.194969511733015
Serbia,2055.0,86,5.177,1.03437,0.6458,0.15718,0.04339,0.20737,2016,,EUR,Europe,SRB,Both sexes,10.58,8.21,13.5,10.58 [8.21 – 13.5],10.26013351134849,7.48,11.194969511733015
Serbia,2055.0,86,5.177,1.03437,0.6458,0.15718,0.04339,0.20737,2016,,EUR,Europe,SRB,Female,5.24,4.15,6.49,5.24 [4.15 – 6.49],10.26013351134849,7.48,11.194969511733015
Bosnia and Herzegovina,1769.0,87,5.163,0.93383,0.70766,0.09511,0.0,0.29889,2016,,EUR,Europe,BIH,Male,13.23,8.37,17.33,13.23 [8.37 – 17.33],10.26013351134849,7.48,11.194969511733015
Bosnia and Herzegovina,1769.0,87,5.163,0.93383,0.70766,0.09511,0.0,0.29889,2016,,EUR,Europe,BIH,Both sexes,8.13,5.31,10.68,8.13 [5.31 – 10.68],10.26013351134849,7.48,11.194969511733015
Bosnia and Herzegovina,1769.0,87,5.163,0.93383,0.70766,0.09511,0.0,0.29889,2016,,EUR,Europe,BIH,Female,3.46,2.52,4.6,3.46 [2.52 – 4.6],10.26013351134849,7.48,11.194969511733015
Montenegro,2481.0,88,5.161,1.07838,0.63533,0.15111,0.12721,0.17191,2016,,EUR,Europe,MNE,Both sexes,16.08,11.22,22.63,16.08 [11.22 – 22.63],10.26013351134849,7.48,11.194969511733015
Montenegro,2481.0,88,5.161,1.07838,0.63533,0.15111,0.12721,0.17191,2016,,EUR,Europe,MNE,Male,24.93,17.35,35.37,24.93 [17.35 – 35.37],10.26013351134849,7.48,11.194969511733015
Montenegro,2481.0,88,5.161,1.07838,0.63533,0.15111,0.12721,0.17191,2016,,EUR,Europe,MNE,Female,8.1,5.68,11.15,8.1 [5.68 – 11.15],10.26013351134849,7.48,11.194969511733015
Dominican Republic,,89,5.155,1.02787,0.57669,0.52259,0.12372,0.21286,2016,,AMR,Americas,DOM,Female,2.38,1.47,3.63,2.38 [1.47 – 3.63],10.26013351134849,7.48,11.194969511733015
Dominican Republic,,89,5.155,1.02787,0.57669,0.52259,0.12372,0.21286,2016,,AMR,Americas,DOM,Male,11.34,7.14,17.59,11.34 [7.14 – 17.59],10.26013351134849,7.48,11.194969511733015
Dominican Republic,,89,5.155,1.02787,0.57669,0.52259,0.12372,0.21286,2016,,AMR,Americas,DOM,Both sexes,6.77,4.25,10.47,6.77 [4.25 – 10.47],10.26013351134849,7.48,11.194969511733015
Morocco,3155.47,90,5.151,0.84058,0.59471,0.25646,0.08404,0.04053,2016,,EMR,Eastern Mediterranean,MAR,Both sexes,7.41,3.52,13.51,7.41 [3.52 – 13.51],10.26013351134849,7.48,11.194969511733015
Morocco,3155.47,90,5.151,0.84058,0.59471,0.25646,0.08404,0.04053,2016,,EMR,Eastern Mediterranean,MAR,Male,9.86,4.53,17.63,9.86 [4.53 – 17.63],10.26013351134849,7.48,11.194969511733015
Morocco,3155.47,90,5.151,0.84058,0.59471,0.25646,0.08404,0.04053,2016,,EMR,Eastern Mediterranean,MAR,Female,5.14,2.59,9.7,5.14 [2.59 – 9.7],10.26013351134849,7.48,11.194969511733015
Hungary,1988.0,91,5.145,1.24142,0.67608,0.1977,0.04472,0.099,2016,,EUR,Europe,HUN,Male,21.85,18.9,25.04,21.85 [18.9 – 25.04],10.26013351134849,7.48,11.194969511733015
Hungary,1988.0,91,5.145,1.24142,0.67608,0.1977,0.04472,0.099,2016,,EUR,Europe,HUN,Both sexes,13.34,11.43,15.43,13.34 [11.43 – 15.43],10.26013351134849,7.48,11.194969511733015
Hungary,1988.0,91,5.145,1.24142,0.67608,0.1977,0.04472,0.099,2016,,EUR,Europe,HUN,Female,6.09,5.04,7.27,6.09 [5.04 – 7.27],10.26013351134849,7.48,11.194969511733015
Pakistan,3108.52,92,5.132,0.68816,0.40306,0.14622,0.1388,0.31185,2016,,EMR,Eastern Mediterranean,PAK,Male,14.88,6.53,28.43,14.88 [6.53 – 28.43],10.26013351134849,7.48,11.194969511733015
Pakistan,3108.52,92,5.132,0.68816,0.40306,0.14622,0.1388,0.31185,2016,,EMR,Eastern Mediterranean,PAK,Both sexes,10.02,4.92,18.1,10.02 [4.92 – 18.1],10.26013351134849,7.48,11.194969511733015
Pakistan,3108.52,92,5.132,0.68816,0.40306,0.14622,0.1388,0.31185,2016,,EMR,Eastern Mediterranean,PAK,Female,4.93,3.24,7.27,4.93 [3.24 – 7.27],10.26013351134849,7.48,11.194969511733015
Lebanon,,93,5.129,1.12268,0.76171,0.26228,0.03061,0.23693,2016,,EMR,Eastern Mediterranean,LBN,Both sexes,2.78,1.52,4.86,2.78 [1.52 – 4.86],10.26013351134849,7.48,11.194969511733015
Lebanon,,93,5.129,1.12268,0.76171,0.26228,0.03061,0.23693,2016,,EMR,Eastern Mediterranean,LBN,Female,1.7,0.96,2.77,1.7 [0.96 – 2.77],10.26013351134849,7.48,11.194969511733015
Lebanon,,93,5.129,1.12268,0.76171,0.26228,0.03061,0.23693,2016,,EMR,Eastern Mediterranean,LBN,Male,3.86,2.08,6.95,3.86 [2.08 – 6.95],10.26013351134849,7.48,11.194969511733015
Portugal,2770.0,94,5.123,1.27607,0.79363,0.44727,0.01521,0.11691,2016,,EUR,Europe,PRT,Male,12.23,10.18,14.5,12.23 [10.18 – 14.5],10.26013351134849,7.48,11.194969511733015
Portugal,2770.0,94,5.123,1.27607,0.79363,0.44727,0.01521,0.11691,2016,,EUR,Europe,PRT,Both sexes,7.38,6.08,8.82,7.38 [6.08 – 8.82],10.26013351134849,7.48,11.194969511733015
Portugal,2770.0,94,5.123,1.27607,0.79363,0.44727,0.01521,0.11691,2016,,EUR,Europe,PRT,Female,3.19,2.53,3.92,3.19 [2.53 – 3.92],10.26013351134849,7.48,11.194969511733015
Macedonia,,95,5.121,1.0193,0.64738,0.27668,0.07047,0.23507,2016,,EUR,Europe,MKD,Male,11.21,7.88,15.18,11.21 [7.88 – 15.18],10.26013351134849,7.48,11.194969511733015
Macedonia,,95,5.121,1.0193,0.64738,0.27668,0.07047,0.23507,2016,,EUR,Europe,MKD,Both sexes,7.27,5.15,9.86,7.27 [5.15 – 9.86],10.26013351134849,7.48,11.194969511733015
Macedonia,,95,5.121,1.0193,0.64738,0.27668,0.07047,0.23507,2016,,EUR,Europe,MKD,Female,3.55,2.55,4.82,3.55 [2.55 – 4.82],10.26013351134849,7.48,11.194969511733015
Vietnam,2123.5,96,5.061,0.74037,0.66157,0.55954,0.11556,0.25075,2016,,WPR,Western Pacific,VNM,Male,11.22,5.79,17.37,11.22 [5.79 – 17.37],10.26013351134849,7.48,11.194969511733015
Vietnam,2123.5,96,5.061,0.74037,0.66157,0.55954,0.11556,0.25075,2016,,WPR,Western Pacific,VNM,Both sexes,7.58,4.15,11.71,7.58 [4.15 – 11.71],10.26013351134849,7.48,11.194969511733015
Vietnam,2123.5,96,5.061,0.74037,0.66157,0.55954,0.11556,0.25075,2016,,WPR,Western Pacific,VNM,Female,4.24,2.59,6.5,4.24 [2.59 – 6.5],10.26013351134849,7.48,11.194969511733015
Tunisia,3049.95,98,5.045,0.97724,0.59577,0.23553,0.0817,0.03936,2016,,EMR,Eastern Mediterranean,TUN,Both sexes,2.98,1.58,5.11,2.98 [1.58 – 5.11],10.26013351134849,7.48,11.194969511733015
Tunisia,3049.95,98,5.045,0.97724,0.59577,0.23553,0.0817,0.03936,2016,,EMR,Eastern Mediterranean,TUN,Female,1.82,0.9,3.16,1.82 [0.9 – 3.16],10.26013351134849,7.48,11.194969511733015
Tunisia,3049.95,98,5.045,0.97724,0.59577,0.23553,0.0817,0.03936,2016,,EMR,Eastern Mediterranean,TUN,Male,4.22,2.32,7.21,4.22 [2.32 – 7.21],10.26013351134849,7.48,11.194969511733015
Greece,2773.0,99,5.033,1.24886,0.80029,0.05822,0.04127,0.0,2016,,EUR,Europe,GRC,Female,1.28,0.99,1.62,1.28 [0.99 – 1.62],10.26013351134849,7.48,11.194969511733015
Greece,2773.0,99,5.033,1.24886,0.80029,0.05822,0.04127,0.0,2016,,EUR,Europe,GRC,Both sexes,3.42,2.78,4.16,3.42 [2.78 – 4.16],10.26013351134849,7.48,11.194969511733015
Greece,2773.0,99,5.033,1.24886,0.80029,0.05822,0.04127,0.0,2016,,EUR,Europe,GRC,Male,5.67,4.66,6.82,5.67 [4.66 – 6.82],10.26013351134849,7.48,11.194969511733015
Tajikistan,,100,4.996,0.48835,0.53119,0.43408,0.13509,0.25998,2016,,EUR,Europe,TJK,Male,7.23,4.45,10.32,7.23 [4.45 – 10.32],10.26013351134849,7.48,11.194969511733015
Tajikistan,,100,4.996,0.48835,0.53119,0.43408,0.13509,0.25998,2016,,EUR,Europe,TJK,Female,3.61,2.35,5.29,3.61 [2.35 – 5.29],10.26013351134849,7.48,11.194969511733015
Tajikistan,,100,4.996,0.48835,0.53119,0.43408,0.13509,0.25998,2016,,EUR,Europe,TJK,Both sexes,5.38,3.38,7.75,5.38 [3.38 – 7.75],10.26013351134849,7.48,11.194969511733015
Mongolia,2791.5,101,4.907,0.98853,0.55469,0.35972,0.03285,0.34539,2016,,WPR,Western Pacific,MNG,Both sexes,19.82,12.2,30.14,19.82 [12.2 – 30.14],10.26013351134849,7.48,11.194969511733015
Mongolia,2791.5,101,4.907,0.98853,0.55469,0.35972,0.03285,0.34539,2016,,WPR,Western Pacific,MNG,Female,6.28,3.86,9.55,6.28 [3.86 – 9.55],10.26013351134849,7.48,11.194969511733015
Mongolia,2791.5,101,4.907,0.98853,0.55469,0.35972,0.03285,0.34539,2016,,WPR,Western Pacific,MNG,Male,34.01,20.94,52.03,34.01 [20.94 – 52.03],10.26013351134849,7.48,11.194969511733015
Laos,,102,4.876,0.68042,0.38291,0.52168,0.22423,0.43079,2016,,WPR,Western Pacific,LAO,Both sexes,6.18,3.4,9.99,6.18 [3.4 – 9.99],10.26013351134849,7.48,11.194969511733015
Laos,,102,4.876,0.68042,0.38291,0.52168,0.22423,0.43079,2016,,WPR,Western Pacific,LAO,Male,8.82,4.83,14.31,8.82 [4.83 – 14.31],10.26013351134849,7.48,11.194969511733015
Laos,,102,4.876,0.68042,0.38291,0.52168,0.22423,0.43079,2016,,WPR,Western Pacific,LAO,Female,3.64,2.04,5.86,3.64 [2.04 – 5.86],10.26013351134849,7.48,11.194969511733015
Nigeria,2669.08,103,4.875,0.75216,0.05108,0.27854,0.0305,0.23219,2016,,AFR,Africa,NGA,Male,10.72,6.35,18.62,10.72 [6.35 – 18.62],10.26013351134849,7.48,11.194969511733015
Nigeria,2669.08,103,4.875,0.75216,0.05108,0.27854,0.0305,0.23219,2016,,AFR,Africa,NGA,Both sexes,7.22,4.03,12.23,7.22 [4.03 – 12.23],10.26013351134849,7.48,11.194969511733015
Nigeria,2669.08,103,4.875,0.75216,0.05108,0.27854,0.0305,0.23219,2016,,AFR,Africa,NGA,Female,3.93,1.85,6.23,3.93 [1.85 – 6.23],10.26013351134849,7.48,11.194969511733015
Honduras,2259.8,104,4.871,0.69429,0.58383,0.26755,0.06906,0.2044,2016,,AMR,Americas,HND,Both sexes,2.66,1.38,5.16,2.66 [1.38 – 5.16],10.26013351134849,7.48,11.194969511733015
Honduras,2259.8,104,4.871,0.69429,0.58383,0.26755,0.06906,0.2044,2016,,AMR,Americas,HND,Female,1.01,0.55,1.74,1.01 [0.55 – 1.74],10.26013351134849,7.48,11.194969511733015
Honduras,2259.8,104,4.871,0.69429,0.58383,0.26755,0.06906,0.2044,2016,,AMR,Americas,HND,Male,4.54,2.33,8.99,4.54 [2.33 – 8.99],10.26013351134849,7.48,11.194969511733015
Iran,2821.7,105,4.813,1.11758,0.64232,0.22544,0.0557,0.38538,2016,,EMR,Eastern Mediterranean,IRN,Female,3.03,2.72,3.36,3.03 [2.72 – 3.36],10.26013351134849,7.48,11.194969511733015
Iran,2821.7,105,4.813,1.11758,0.64232,0.22544,0.0557,0.38538,2016,,EMR,Eastern Mediterranean,IRN,Male,8.76,6.43,11.01,8.76 [6.43 – 11.01],10.26013351134849,7.48,11.194969511733015
Iran,2821.7,105,4.813,1.11758,0.64232,0.22544,0.0557,0.38538,2016,,EMR,Eastern Mediterranean,IRN,Both sexes,5.92,4.59,7.22,5.92 [4.59 – 7.22],10.26013351134849,7.48,11.194969511733015
Zambia,2965.47,106,4.795,0.61202,0.23573,0.42662,0.11479,0.17866,2016,,AFR,Africa,ZMB,Both sexes,16.71,10.43,25.3,16.71 [10.43 – 25.3],10.26013351134849,7.48,11.194969511733015
Zambia,2965.47,106,4.795,0.61202,0.23573,0.42662,0.11479,0.17866,2016,,AFR,Africa,ZMB,Male,29.14,18.54,43.48,29.14 [18.54 – 43.48],10.26013351134849,7.48,11.194969511733015
Zambia,2965.47,106,4.795,0.61202,0.23573,0.42662,0.11479,0.17866,2016,,AFR,Africa,ZMB,Female,6.73,3.94,10.66,6.73 [3.94 – 10.66],10.26013351134849,7.48,11.194969511733015
Nepal,,107,4.793,0.44626,0.50073,0.37012,0.07008,0.3816,2016,,SEAR,South-East Asia,NPL,Male,18.44,9.61,28.48,18.44 [9.61 – 28.48],10.26013351134849,7.48,11.194969511733015
Nepal,,107,4.793,0.44626,0.50073,0.37012,0.07008,0.3816,2016,,SEAR,South-East Asia,NPL,Female,2.97,1.66,4.77,2.97 [1.66 – 4.77],10.26013351134849,7.48,11.194969511733015
Nepal,,107,4.793,0.44626,0.50073,0.37012,0.07008,0.3816,2016,,SEAR,South-East Asia,NPL,Both sexes,9.68,5.16,15.08,9.68 [5.16 – 15.08],10.26013351134849,7.48,11.194969511733015
Albania,2544.0,109,4.655,0.9553,0.73007,0.31866,0.05301,0.1684,2016,,EUR,Europe,ALB,Female,2.68,1.72,3.89,2.68 [1.72 – 3.89],10.26013351134849,7.48,11.194969511733015
Albania,2544.0,109,4.655,0.9553,0.73007,0.31866,0.05301,0.1684,2016,,EUR,Europe,ALB,Both sexes,4.17,2.28,6.32,4.17 [2.28 – 6.32],10.26013351134849,7.48,11.194969511733015
Albania,2544.0,109,4.655,0.9553,0.73007,0.31866,0.05301,0.1684,2016,,EUR,Europe,ALB,Male,5.7,2.87,8.81,5.7 [2.87 – 8.81],10.26013351134849,7.48,11.194969511733015
Bangladesh,2066.0,110,4.643,0.54177,0.52989,0.39778,0.12583,0.19132,2016,,SEAR,South-East Asia,BGD,Female,1.72,1.06,2.61,1.72 [1.06 – 2.61],10.26013351134849,7.48,11.194969511733015
Bangladesh,2066.0,110,4.643,0.54177,0.52989,0.39778,0.12583,0.19132,2016,,SEAR,South-East Asia,BGD,Both sexes,3.6,2.31,5.46,3.6 [2.31 – 5.46],10.26013351134849,7.48,11.194969511733015
Bangladesh,2066.0,110,4.643,0.54177,0.52989,0.39778,0.12583,0.19132,2016,,SEAR,South-East Asia,BGD,Male,5.45,3.53,8.26,5.45 [3.53 – 8.26],10.26013351134849,7.48,11.194969511733015
Sierra Leone,,111,4.635,0.36485,0.0,0.30685,0.08196,0.23897,2016,,AFR,Africa,SLE,Male,14.33,7.77,24.02,14.33 [7.77 – 24.02],10.26013351134849,7.48,11.194969511733015
Sierra Leone,,111,4.635,0.36485,0.0,0.30685,0.08196,0.23897,2016,,AFR,Africa,SLE,Both sexes,10.83,5.98,18.06,10.83 [5.98 – 18.06],10.26013351134849,7.48,11.194969511733015
Sierra Leone,,111,4.635,0.36485,0.0,0.30685,0.08196,0.23897,2016,,AFR,Africa,SLE,Female,7.81,4.43,12.93,7.81 [4.43 – 12.93],10.26013351134849,7.48,11.194969511733015
Iraq,3240.8,112,4.575,1.07474,0.51076,0.24856,0.13636,0.19589,2016,,EMR,Eastern Mediterranean,IRQ,Female,2.84,1.74,4.4,2.84 [1.74 – 4.4],10.26013351134849,7.48,11.194969511733015
Iraq,3240.8,112,4.575,1.07474,0.51076,0.24856,0.13636,0.19589,2016,,EMR,Eastern Mediterranean,IRQ,Male,7.99,4.78,12.45,7.99 [4.78 – 12.45],10.26013351134849,7.48,11.194969511733015
Iraq,3240.8,112,4.575,1.07474,0.51076,0.24856,0.13636,0.19589,2016,,EMR,Eastern Mediterranean,IRQ,Both sexes,5.33,3.21,8.29,5.33 [3.21 – 8.29],10.26013351134849,7.48,11.194969511733015
Namibia,3737.5,113,4.574,0.93287,0.34745,0.48614,0.10398,0.07795,2016,,AFR,Africa,NAM,Male,25.94,15.4,41.87,25.94 [15.4 – 41.87],10.26013351134849,7.48,11.194969511733015
Namibia,3737.5,113,4.574,0.93287,0.34745,0.48614,0.10398,0.07795,2016,,AFR,Africa,NAM,Both sexes,14.92,8.53,24.62,14.92 [8.53 – 24.62],10.26013351134849,7.48,11.194969511733015
Namibia,3737.5,113,4.574,0.93287,0.34745,0.48614,0.10398,0.07795,2016,,AFR,Africa,NAM,Female,6.13,3.11,10.74,6.13 [3.11 – 10.74],10.26013351134849,7.48,11.194969511733015
Cameroon,2165.12,114,4.513,0.52497,0.12698,0.42736,0.06126,0.2268,2016,,AFR,Africa,CMR,Both sexes,16.62,9.72,26.34,16.62 [9.72 – 26.34],10.26013351134849,7.48,11.194969511733015
Cameroon,2165.12,114,4.513,0.52497,0.12698,0.42736,0.06126,0.2268,2016,,AFR,Africa,CMR,Male,26.39,15.83,40.78,26.39 [15.83 – 40.78],10.26013351134849,7.48,11.194969511733015
Cameroon,2165.12,114,4.513,0.52497,0.12698,0.42736,0.06126,0.2268,2016,,AFR,Africa,CMR,Female,7.89,4.3,13.38,7.89 [4.3 – 13.38],10.26013351134849,7.48,11.194969511733015
Ethiopia,2784.85,115,4.508,0.29283,0.34578,0.36703,0.1717,0.29522,2016,,AFR,Africa,ETH,Male,14.68,10.45,21.25,14.68 [10.45 – 21.25],10.26013351134849,7.48,11.194969511733015
Ethiopia,2784.85,115,4.508,0.29283,0.34578,0.36703,0.1717,0.29522,2016,,AFR,Africa,ETH,Both sexes,9.78,7.0,13.87,9.78 [7 – 13.87],10.26013351134849,7.48,11.194969511733015
Ethiopia,2784.85,115,4.508,0.29283,0.34578,0.36703,0.1717,0.29522,2016,,AFR,Africa,ETH,Female,5.34,3.88,7.21,5.34 [3.88 – 7.21],10.26013351134849,7.48,11.194969511733015
South Africa,3141.32,116,4.459,1.02416,0.18611,0.42483,0.08415,0.13656,2016,,AFR,Africa,ZAF,Both sexes,25.31,16.08,37.13,25.31 [16.08 – 37.13],10.26013351134849,7.48,11.194969511733015
South Africa,3141.32,116,4.459,1.02416,0.18611,0.42483,0.08415,0.13656,2016,,AFR,Africa,ZAF,Female,10.46,5.05,18.51,10.46 [5.05 – 18.51],10.26013351134849,7.48,11.194969511733015
South Africa,3141.32,116,4.459,1.02416,0.18611,0.42483,0.08415,0.13656,2016,,AFR,Africa,ZAF,Male,41.04,27.82,57.14,41.04 [27.82 – 57.14],10.26013351134849,7.48,11.194969511733015
Sri Lanka,,117,4.415,0.97318,0.62007,0.50817,0.07964,0.46978,2016,,SEAR,South-East Asia,LKA,Male,23.07,15.63,39.13,23.07 [15.63 – 39.13],10.26013351134849,7.48,11.194969511733015
Sri Lanka,,117,4.415,0.97318,0.62007,0.50817,0.07964,0.46978,2016,,SEAR,South-East Asia,LKA,Both sexes,14.17,9.67,23.19,14.17 [9.67 – 23.19],10.26013351134849,7.48,11.194969511733015
Sri Lanka,,117,4.415,0.97318,0.62007,0.50817,0.07964,0.46978,2016,,SEAR,South-East Asia,LKA,Female,6.56,4.56,9.14,6.56 [4.56 – 9.14],10.26013351134849,7.48,11.194969511733015
India,2517.02,118,4.404,0.74036,0.45091,0.40285,0.08722,0.25028,2016,,SEAR,South-East Asia,IND,Female,10.79,8.95,12.95,10.79 [8.95 – 12.95],10.26013351134849,7.48,11.194969511733015
India,2517.02,118,4.404,0.74036,0.45091,0.40285,0.08722,0.25028,2016,,SEAR,South-East Asia,IND,Male,14.41,9.87,17.42,14.41 [9.87 – 17.42],10.26013351134849,7.48,11.194969511733015
India,2517.02,118,4.404,0.74036,0.45091,0.40285,0.08722,0.25028,2016,,SEAR,South-East Asia,IND,Both sexes,12.6,9.4,15.2,12.6 [9.4 – 15.2],10.26013351134849,7.48,11.194969511733015
Myanmar,,119,4.395,0.34112,0.3988,0.42692,0.20243,0.81971,2016,,SEAR,South-East Asia,MMR,Female,1.22,0.73,1.95,1.22 [0.73 – 1.95],10.26013351134849,7.48,11.194969511733015
Myanmar,,119,4.395,0.34112,0.3988,0.42692,0.20243,0.81971,2016,,SEAR,South-East Asia,MMR,Both sexes,3.33,2.02,4.98,3.33 [2.02 – 4.98],10.26013351134849,7.48,11.194969511733015
Myanmar,,119,4.395,0.34112,0.3988,0.42692,0.20243,0.81971,2016,,SEAR,South-East Asia,MMR,Male,5.74,3.5,8.46,5.74 [3.5 – 8.46],10.26013351134849,7.48,11.194969511733015
Egypt,3710.68,120,4.362,0.95395,0.52116,0.18847,0.10393,0.12706,2016,,EMR,Eastern Mediterranean,EGY,Female,2.3,1.19,3.86,2.3 [1.19 – 3.86],10.26013351134849,7.48,11.194969511733015
Egypt,3710.68,120,4.362,0.95395,0.52116,0.18847,0.10393,0.12706,2016,,EMR,Eastern Mediterranean,EGY,Both sexes,3.63,1.72,6.81,3.63 [1.72 – 6.81],10.26013351134849,7.48,11.194969511733015
Egypt,3710.68,120,4.362,0.95395,0.52116,0.18847,0.10393,0.12706,2016,,EMR,Eastern Mediterranean,EGY,Male,5.0,2.27,9.81,5 [2.27 – 9.81],10.26013351134849,7.48,11.194969511733015
Armenia,2474.0,121,4.36,0.86086,0.64083,0.14037,0.03616,0.07793,2016,,EUR,Europe,ARM,Female,1.67,1.25,2.15,1.67 [1.25 – 2.15],10.26013351134849,7.48,11.194969511733015
